date_rdv,canal,profil,motif,sous_motif,date_creation,id_conseiller,bureau,mois,annee_mois,nb_rdv
2025-03-05,telephone,Manager,Vente,Question,2025-02-21,12,Marseille,March,2025-03,1
2025-05-27,telephone,Client,Comptabilité,Question,2025-05-13,11,Paris,May,2025-05,3
2024-06-10,telephone,Client,Vente,Réclamation,2024-06-08,18,Marseille,June,2024-06,1
2024-02-22,web,Manager,Vente,Demande,2024-01-27,5,Marseille,February,2024-02,3
2025-02-26,web,Senior,Comptabilité,Demande,2025-02-14,17,Bordeaux,February,2025-02,3
2025-02-27,telephone,Junior,Comptabilité,Réclamation,2025-02-09,2,Bordeaux,February,2025-02,1
2025-06-13,telephone,Manager,Comptabilité,Réclamation,2025-06-09,14,Lyon,June,2025-06,3
2024-04-04,telephone,Senior,Support,Question,2024-03-29,14,Lyon,April,2024-04,2
2025-11-16,web,Client,Vente,Question,2025-11-16,15,Marseille,November,2025-11,1
2024-02-06,telephone,Senior,Support,Question,2024-01-31,20,Marseille,February,2024-02,2
2025-05-07,web,Junior,Vente,Réclamation,2025-04-09,9,Bordeaux,May,2025-05,1
2024-02-09,web,Manager,Vente,Réclamation,2024-01-16,13,Paris,February,2024-02,3
2025-12-30,telephone,Manager,Comptabilité,Question,2025-12-04,19,Bordeaux,December,2025-12,3
2024-02-22,telephone,Junior,Comptabilité,Réclamation,2024-02-17,8,Lyon,February,2024-02,3
2024-11-11,web,Junior,Support,Question,2024-11-01,14,Lyon,November,2024-11,1
2025-12-07,telephone,Senior,Support,Question,2025-12-02,12,Lyon,December,2025-12,3
2025-04-13,telephone,Manager,Vente,Question,2025-04-07,5,Marseille,April,2025-04,3
2024-09-05,web,Client,Vente,Réclamation,2024-08-24,15,Lyon,September,2024-09,2
2024-12-13,telephone,Manager,Comptabilité,Réclamation,2024-12-02,20,Lyon,December,2024-12,3
2025-12-02,web,Manager,Comptabilité,Demande,2025-11-11,4,Marseille,December,2025-12,2
2024-05-22,telephone,Senior,Vente,Demande,2024-05-01,19,Paris,May,2024-05,1
2025-08-04,web,Senior,Support,Demande,2025-07-16,20,Bordeaux,August,2025-08,3
2025-03-08,web,Manager,Comptabilité,Demande,2025-02-17,4,Bordeaux,March,2025-03,2
2024-05-13,web,Junior,Vente,Question,2024-05-02,7,Bordeaux,May,2024-05,1
2024-02-02,telephone,Senior,Vente,Question,2024-01-13,3,Bordeaux,February,2024-02,3
2024-12-31,web,Senior,Comptabilité,Question,2024-12-29,3,Paris,December,2024-12,2
2025-10-01,web,Client,Comptabilité,Demande,2025-09-10,8,Paris,October,2025-10,3
2025-02-18,telephone,Junior,Vente,Question,2025-01-20,5,Bordeaux,February,2025-02,1
2024-09-24,telephone,Senior,Vente,Question,2024-08-25,5,Marseille,September,2024-09,3
2025-09-21,web,Manager,Vente,Question,2025-09-21,19,Marseille,September,2025-09,3
2024-04-23,telephone,Senior,Comptabilité,Demande,2024-03-31,4,Paris,April,2024-04,3
2025-08-07,web,Junior,Comptabilité,Réclamation,2025-08-05,9,Bordeaux,August,2025-08,3
2024-08-30,telephone,Manager,Vente,Demande,2024-08-13,7,Marseille,August,2024-08,1
2025-03-31,web,Client,Comptabilité,Réclamation,2025-03-14,1,Lyon,March,2025-03,1
2024-11-27,telephone,Junior,Support,Réclamation,2024-11-03,8,Lyon,November,2024-11,3
2024-09-11,telephone,Senior,Support,Demande,2024-09-05,12,Marseille,September,2024-09,1
2024-05-22,web,Senior,Support,Réclamation,2024-04-24,9,Marseille,May,2024-05,3
2025-08-12,telephone,Junior,Comptabilité,Demande,2025-07-25,12,Marseille,August,2025-08,3
2025-08-26,telephone,Client,Vente,Réclamation,2025-08-18,15,Marseille,August,2025-08,3
2024-06-17,telephone,Manager,Vente,Question,2024-06-15,11,Paris,June,2024-06,3
2024-12-18,web,Client,Support,Réclamation,2024-11-26,14,Lyon,December,2024-12,1
2024-06-19,telephone,Manager,Comptabilité,Réclamation,2024-06-16,9,Paris,June,2024-06,1
2025-10-23,telephone,Manager,Vente,Réclamation,2025-10-05,18,Bordeaux,October,2025-10,3
2025-09-06,telephone,Client,Comptabilité,Réclamation,2025-08-14,19,Paris,September,2025-09,2
2025-06-29,web,Junior,Vente,Demande,2025-06-25,18,Paris,June,2025-06,1
2024-06-17,telephone,Manager,Vente,Réclamation,2024-06-16,10,Marseille,June,2024-06,2
2024-05-10,telephone,Manager,Comptabilité,Demande,2024-05-01,2,Paris,May,2024-05,3
2025-01-03,web,Junior,Comptabilité,Question,2024-12-08,14,Lyon,January,2025-01,2
2025-01-14,telephone,Manager,Comptabilité,Question,2025-01-03,14,Bordeaux,January,2025-01,1
2024-07-02,telephone,Client,Vente,Réclamation,2024-06-19,9,Marseille,July,2024-07,3
2025-12-26,telephone,Junior,Support,Réclamation,2025-12-08,9,Bordeaux,December,2025-12,3
2025-09-30,telephone,Junior,Support,Réclamation,2025-09-14,7,Bordeaux,September,2025-09,2
2025-04-13,web,Client,Vente,Réclamation,2025-03-29,1,Marseille,April,2025-04,2
2024-02-04,web,Senior,Comptabilité,Demande,2024-02-02,14,Paris,February,2024-02,3
2025-10-09,web,Manager,Vente,Demande,2025-09-12,8,Lyon,October,2025-10,1
2025-09-08,web,Senior,Comptabilité,Demande,2025-08-25,13,Bordeaux,September,2025-09,3
2025-07-04,web,Manager,Support,Question,2025-06-15,1,Bordeaux,July,2025-07,2
2024-05-17,telephone,Client,Vente,Demande,2024-05-17,14,Marseille,May,2024-05,2
2024-02-27,web,Client,Vente,Demande,2024-02-18,5,Paris,February,2024-02,1
2025-10-02,web,Manager,Support,Réclamation,2025-09-26,11,Paris,October,2025-10,2
2024-09-14,web,Client,Vente,Demande,2024-08-30,2,Paris,September,2024-09,3
2024-04-05,telephone,Client,Support,Question,2024-03-20,4,Marseille,April,2024-04,2
2025-12-22,telephone,Client,Support,Demande,2025-11-27,3,Lyon,December,2025-12,2
2024-11-26,web,Client,Vente,Demande,2024-11-26,10,Bordeaux,November,2024-11,1
2025-03-06,telephone,Junior,Support,Demande,2025-02-21,13,Paris,March,2025-03,2
2024-09-26,telephone,Senior,Comptabilité,Demande,2024-09-07,18,Marseille,September,2024-09,3
2024-11-30,telephone,Junior,Comptabilité,Demande,2024-11-28,18,Paris,November,2024-11,3
2024-06-03,web,Client,Vente,Question,2024-05-30,10,Marseille,June,2024-06,2
2024-06-06,telephone,Senior,Comptabilité,Réclamation,2024-05-24,11,Paris,June,2024-06,1
2025-07-24,telephone,Client,Comptabilité,Question,2025-06-26,12,Lyon,July,2025-07,2
2025-09-21,telephone,Manager,Vente,Réclamation,2025-09-19,11,Bordeaux,September,2025-09,3
2024-09-05,web,Junior,Support,Réclamation,2024-08-14,3,Paris,September,2024-09,2
2025-12-03,telephone,Senior,Comptabilité,Demande,2025-11-17,6,Marseille,December,2025-12,1
2024-12-20,web,Junior,Support,Question,2024-11-25,4,Marseille,December,2024-12,1
2025-09-09,telephone,Senior,Vente,Demande,2025-09-07,5,Bordeaux,September,2025-09,3
2024-10-14,web,Manager,Vente,Demande,2024-10-11,9,Lyon,October,2024-10,3
2024-10-01,web,Manager,Vente,Réclamation,2024-09-06,5,Lyon,October,2024-10,3
2025-11-24,web,Client,Support,Réclamation,2025-11-19,14,Lyon,November,2025-11,2
2025-02-11,web,Client,Comptabilité,Demande,2025-01-12,19,Paris,February,2025-02,3
2024-04-03,web,Senior,Vente,Demande,2024-04-03,7,Bordeaux,April,2024-04,1
2024-04-19,web,Senior,Comptabilité,Demande,2024-04-15,11,Lyon,April,2024-04,1
2025-11-23,web,Manager,Support,Réclamation,2025-11-22,13,Marseille,November,2025-11,1
2025-06-20,telephone,Client,Support,Demande,2025-06-18,17,Bordeaux,June,2025-06,3
2024-02-02,web,Manager,Vente,Réclamation,2024-01-18,10,Paris,February,2024-02,3
2025-05-02,telephone,Client,Comptabilité,Question,2025-04-18,20,Marseille,May,2025-05,2
2025-07-15,telephone,Junior,Comptabilité,Réclamation,2025-07-01,5,Lyon,July,2025-07,3
2024-06-23,telephone,Manager,Comptabilité,Réclamation,2024-06-22,3,Paris,June,2024-06,2
2025-04-20,telephone,Junior,Comptabilité,Question,2025-03-24,20,Bordeaux,April,2025-04,1
2025-09-09,telephone,Manager,Support,Question,2025-09-03,10,Bordeaux,September,2025-09,2
2024-11-23,web,Senior,Comptabilité,Demande,2024-11-16,1,Paris,November,2024-11,1
2025-04-25,telephone,Junior,Support,Demande,2025-04-04,16,Bordeaux,April,2025-04,1
2024-10-23,telephone,Client,Support,Demande,2024-09-23,4,Bordeaux,October,2024-10,3
2024-01-17,telephone,Junior,Support,Question,2023-12-22,19,Bordeaux,January,2024-01,3
2025-09-17,telephone,Junior,Vente,Question,2025-09-15,19,Paris,September,2025-09,1
2025-08-11,web,Senior,Comptabilité,Réclamation,2025-08-03,2,Marseille,August,2025-08,2
2024-12-13,web,Junior,Support,Réclamation,2024-11-30,17,Bordeaux,December,2024-12,3
2025-02-26,telephone,Manager,Vente,Demande,2025-02-23,2,Paris,February,2025-02,2
2024-10-03,telephone,Senior,Support,Demande,2024-09-18,6,Marseille,October,2024-10,3
2024-08-24,telephone,Manager,Comptabilité,Réclamation,2024-08-04,16,Lyon,August,2024-08,3
2024-10-25,telephone,Client,Comptabilité,Réclamation,2024-10-23,5,Paris,October,2024-10,2
2025-11-24,telephone,Junior,Support,Demande,2025-11-05,2,Lyon,November,2025-11,1
2025-10-04,telephone,Senior,Comptabilité,Question,2025-09-14,17,Lyon,October,2025-10,2
2024-07-26,web,Senior,Comptabilité,Question,2024-07-10,5,Paris,July,2024-07,1
2025-02-18,web,Senior,Support,Réclamation,2025-02-11,19,Paris,February,2025-02,1
2025-09-03,web,Client,Comptabilité,Réclamation,2025-08-14,9,Marseille,September,2025-09,2
2025-03-05,telephone,Manager,Support,Réclamation,2025-02-25,1,Marseille,March,2025-03,1
2024-08-23,telephone,Junior,Comptabilité,Demande,2024-07-30,12,Marseille,August,2024-08,1
2025-11-05,telephone,Client,Support,Réclamation,2025-10-07,15,Marseille,November,2025-11,3
2025-04-16,web,Client,Vente,Demande,2025-03-31,15,Bordeaux,April,2025-04,2
2024-03-20,web,Manager,Support,Demande,2024-03-14,8,Marseille,March,2024-03,2
2024-01-30,web,Client,Comptabilité,Réclamation,2024-01-30,20,Lyon,January,2024-01,2
2024-01-30,telephone,Junior,Vente,Demande,2024-01-03,14,Marseille,January,2024-01,2
2024-07-16,telephone,Client,Comptabilité,Question,2024-06-30,20,Bordeaux,July,2024-07,3
2024-05-07,telephone,Senior,Comptabilité,Question,2024-04-25,12,Bordeaux,May,2024-05,1
2024-12-18,web,Junior,Support,Demande,2024-12-08,15,Paris,December,2024-12,2
2024-10-08,telephone,Client,Support,Question,2024-10-02,10,Lyon,October,2024-10,2
2024-02-11,telephone,Senior,Vente,Demande,2024-02-08,2,Paris,February,2024-02,2
2025-03-17,telephone,Manager,Vente,Question,2025-02-28,16,Paris,March,2025-03,2
2025-01-16,telephone,Junior,Vente,Demande,2024-12-28,12,Lyon,January,2025-01,2
2025-12-01,telephone,Junior,Vente,Question,2025-11-30,1,Marseille,December,2025-12,2
2024-09-24,telephone,Senior,Support,Demande,2024-09-23,18,Lyon,September,2024-09,3
2025-06-29,web,Client,Support,Question,2025-06-26,7,Paris,June,2025-06,3
2024-06-15,web,Senior,Vente,Question,2024-05-31,6,Bordeaux,June,2024-06,1
2024-04-05,web,Manager,Support,Réclamation,2024-03-28,7,Bordeaux,April,2024-04,3
2024-06-10,web,Manager,Vente,Réclamation,2024-05-20,14,Paris,June,2024-06,2
2024-04-21,web,Manager,Support,Question,2024-04-09,2,Marseille,April,2024-04,2
2024-02-29,telephone,Manager,Comptabilité,Demande,2024-02-24,6,Paris,February,2024-02,2
2024-02-11,web,Senior,Support,Réclamation,2024-01-13,15,Bordeaux,February,2024-02,3
2025-09-27,telephone,Client,Support,Question,2025-09-27,11,Bordeaux,September,2025-09,2
2024-06-02,web,Manager,Vente,Réclamation,2024-05-11,19,Lyon,June,2024-06,1
2024-07-22,web,Senior,Support,Demande,2024-06-27,7,Bordeaux,July,2024-07,3
2024-09-22,telephone,Client,Support,Demande,2024-08-30,11,Bordeaux,September,2024-09,2
2025-10-06,telephone,Client,Vente,Réclamation,2025-09-20,12,Paris,October,2025-10,2
2025-05-12,telephone,Senior,Vente,Demande,2025-04-24,4,Bordeaux,May,2025-05,1
2024-08-21,telephone,Client,Support,Question,2024-08-18,4,Bordeaux,August,2024-08,1
2025-01-13,web,Client,Support,Demande,2025-01-12,4,Bordeaux,January,2025-01,2
2024-09-08,telephone,Junior,Vente,Question,2024-08-13,10,Marseille,September,2024-09,3
2025-10-14,web,Senior,Vente,Question,2025-10-01,18,Lyon,October,2025-10,2
2024-05-25,web,Junior,Vente,Réclamation,2024-05-10,11,Bordeaux,May,2024-05,1
2024-12-09,telephone,Manager,Support,Question,2024-12-01,1,Paris,December,2024-12,3
2025-09-17,web,Manager,Support,Demande,2025-09-01,1,Paris,September,2025-09,3
2024-05-25,telephone,Junior,Support,Question,2024-05-15,9,Lyon,May,2024-05,1
2024-10-21,telephone,Junior,Vente,Demande,2024-10-02,17,Marseille,October,2024-10,1
2025-05-16,web,Manager,Vente,Demande,2025-04-28,5,Paris,May,2025-05,1
2024-04-23,telephone,Manager,Vente,Réclamation,2024-04-23,11,Lyon,April,2024-04,2
2025-11-04,telephone,Manager,Comptabilité,Question,2025-10-15,12,Bordeaux,November,2025-11,1
2025-03-03,telephone,Client,Vente,Demande,2025-02-24,4,Marseille,March,2025-03,2
2024-07-06,web,Senior,Comptabilité,Réclamation,2024-06-15,14,Lyon,July,2024-07,3
2024-02-08,telephone,Senior,Vente,Question,2024-02-05,19,Paris,February,2024-02,2
2024-05-09,telephone,Senior,Comptabilité,Demande,2024-04-23,4,Marseille,May,2024-05,3
2025-07-14,telephone,Senior,Vente,Demande,2025-07-08,4,Bordeaux,July,2025-07,3
2025-12-15,telephone,Junior,Support,Réclamation,2025-12-01,3,Lyon,December,2025-12,1
2024-05-20,telephone,Senior,Support,Demande,2024-05-18,12,Paris,May,2024-05,3
2025-10-06,web,Senior,Vente,Demande,2025-09-06,4,Lyon,October,2025-10,2
2025-02-04,web,Client,Support,Demande,2025-01-13,16,Paris,February,2025-02,2
2024-09-14,telephone,Manager,Comptabilité,Demande,2024-09-08,3,Bordeaux,September,2024-09,2
2024-02-01,web,Junior,Comptabilité,Question,2024-01-10,4,Paris,February,2024-02,2
2024-08-20,web,Manager,Vente,Question,2024-08-19,15,Paris,August,2024-08,2
2025-04-07,telephone,Client,Support,Réclamation,2025-03-23,1,Marseille,April,2025-04,2
2025-06-13,telephone,Junior,Support,Réclamation,2025-05-31,16,Bordeaux,June,2025-06,2
2024-01-24,telephone,Senior,Support,Demande,2024-01-02,15,Lyon,January,2024-01,2
2025-09-01,web,Senior,Support,Demande,2025-08-06,12,Paris,September,2025-09,3
2025-12-01,web,Manager,Support,Question,2025-11-13,12,Bordeaux,December,2025-12,1
2024-05-13,web,Senior,Vente,Question,2024-05-05,18,Lyon,May,2024-05,3
2025-09-29,web,Manager,Vente,Demande,2025-09-07,20,Paris,September,2025-09,3
2025-10-14,web,Manager,Comptabilité,Réclamation,2025-09-18,1,Paris,October,2025-10,2
2024-07-11,web,Junior,Support,Réclamation,2024-06-14,20,Marseille,July,2024-07,3
2025-02-18,web,Senior,Support,Réclamation,2025-02-18,4,Bordeaux,February,2025-02,2
2025-03-12,telephone,Senior,Comptabilité,Réclamation,2025-02-18,6,Marseille,March,2025-03,3
2024-10-09,web,Junior,Support,Question,2024-10-07,7,Marseille,October,2024-10,1
2024-08-21,telephone,Senior,Vente,Demande,2024-07-27,7,Bordeaux,August,2024-08,3
2025-12-08,telephone,Manager,Vente,Réclamation,2025-11-15,18,Paris,December,2025-12,2
2025-01-17,telephone,Client,Support,Question,2025-01-08,11,Lyon,January,2025-01,3
2024-11-11,web,Senior,Vente,Question,2024-10-18,1,Marseille,November,2024-11,1
2025-05-18,telephone,Senior,Support,Demande,2025-04-22,3,Marseille,May,2025-05,3
2025-11-29,web,Client,Comptabilité,Question,2025-11-29,15,Marseille,November,2025-11,1
2024-06-03,web,Senior,Vente,Question,2024-05-31,11,Bordeaux,June,2024-06,1
2024-06-12,telephone,Client,Vente,Demande,2024-05-31,14,Paris,June,2024-06,1
2024-08-15,web,Client,Vente,Réclamation,2024-07-31,16,Marseille,August,2024-08,1
2025-06-19,web,Client,Vente,Réclamation,2025-06-07,6,Bordeaux,June,2025-06,1
2024-03-20,telephone,Junior,Comptabilité,Demande,2024-03-18,4,Lyon,March,2024-03,1
2025-02-24,telephone,Junior,Vente,Question,2025-02-10,1,Bordeaux,February,2025-02,1
2024-12-30,web,Client,Comptabilité,Demande,2024-12-16,8,Marseille,December,2024-12,3
2024-11-07,web,Senior,Comptabilité,Question,2024-11-02,20,Marseille,November,2024-11,2
2024-09-11,web,Manager,Vente,Question,2024-08-16,11,Marseille,September,2024-09,3
2025-04-11,telephone,Junior,Support,Demande,2025-04-11,10,Paris,April,2025-04,3
2025-06-03,web,Client,Comptabilité,Demande,2025-05-22,16,Marseille,June,2025-06,1
2024-05-23,telephone,Client,Vente,Demande,2024-05-13,17,Marseille,May,2024-05,3
2024-03-16,telephone,Junior,Support,Demande,2024-03-16,5,Marseille,March,2024-03,1
2025-10-18,web,Client,Comptabilité,Question,2025-10-05,14,Marseille,October,2025-10,2
2024-11-11,web,Manager,Vente,Demande,2024-10-28,17,Bordeaux,November,2024-11,1
2025-08-22,web,Junior,Support,Demande,2025-07-29,8,Marseille,August,2025-08,1
2025-02-18,web,Client,Comptabilité,Demande,2025-01-20,6,Bordeaux,February,2025-02,3
2024-04-04,telephone,Junior,Vente,Question,2024-03-13,12,Marseille,April,2024-04,1
2024-02-28,telephone,Client,Comptabilité,Question,2024-02-22,19,Marseille,February,2024-02,1
2024-06-24,web,Manager,Support,Réclamation,2024-06-17,20,Paris,June,2024-06,1
2025-04-10,web,Client,Comptabilité,Réclamation,2025-04-03,4,Marseille,April,2025-04,2
2024-04-22,web,Junior,Support,Question,2024-04-16,18,Bordeaux,April,2024-04,1
2025-05-02,telephone,Client,Vente,Réclamation,2025-04-20,20,Marseille,May,2025-05,2
2024-11-30,web,Junior,Vente,Réclamation,2024-11-07,10,Lyon,November,2024-11,2
2024-12-16,telephone,Junior,Support,Demande,2024-12-01,5,Marseille,December,2024-12,3
2025-10-07,web,Junior,Support,Question,2025-09-24,15,Bordeaux,October,2025-10,3
2025-03-29,telephone,Junior,Support,Réclamation,2025-03-25,2,Lyon,March,2025-03,2
2025-04-17,web,Client,Vente,Question,2025-04-17,4,Lyon,April,2025-04,3
2024-01-16,telephone,Senior,Vente,Réclamation,2023-12-23,6,Paris,January,2024-01,2
2024-11-13,web,Junior,Support,Réclamation,2024-10-18,17,Bordeaux,November,2024-11,2
2025-09-10,telephone,Senior,Comptabilité,Réclamation,2025-09-01,11,Bordeaux,September,2025-09,1
2025-11-15,web,Manager,Vente,Demande,2025-10-17,1,Lyon,November,2025-11,2
2025-05-17,web,Junior,Comptabilité,Demande,2025-05-14,5,Marseille,May,2025-05,1
2024-09-16,telephone,Client,Support,Réclamation,2024-09-06,5,Lyon,September,2024-09,2
2024-07-12,web,Client,Vente,Question,2024-06-29,15,Lyon,July,2024-07,1
2024-11-04,telephone,Junior,Support,Question,2024-10-05,20,Lyon,November,2024-11,1
2025-09-18,web,Manager,Comptabilité,Réclamation,2025-09-18,18,Paris,September,2025-09,1
2024-01-20,web,Junior,Vente,Demande,2023-12-21,11,Lyon,January,2024-01,3
2025-10-27,telephone,Senior,Comptabilité,Question,2025-10-09,12,Marseille,October,2025-10,2
2025-01-23,telephone,Junior,Vente,Question,2025-01-19,6,Bordeaux,January,2025-01,1
2024-02-23,telephone,Junior,Vente,Question,2024-02-09,13,Lyon,February,2024-02,1
2024-12-02,telephone,Junior,Support,Demande,2024-11-13,5,Marseille,December,2024-12,2
2024-09-01,telephone,Senior,Comptabilité,Question,2024-08-21,6,Paris,September,2024-09,3
2024-10-15,web,Manager,Vente,Question,2024-09-27,20,Lyon,October,2024-10,1
2025-10-02,web,Client,Support,Demande,2025-09-21,5,Marseille,October,2025-10,1
2025-03-19,web,Manager,Support,Demande,2025-03-09,15,Bordeaux,March,2025-03,1
2024-07-23,web,Senior,Vente,Demande,2024-07-10,5,Marseille,July,2024-07,1
2024-07-02,telephone,Senior,Vente,Question,2024-06-11,8,Paris,July,2024-07,3
2025-10-26,web,Manager,Support,Demande,2025-10-03,9,Lyon,October,2025-10,1
2025-11-02,web,Client,Comptabilité,Réclamation,2025-10-28,13,Lyon,November,2025-11,3
2024-09-14,web,Client,Comptabilité,Question,2024-09-04,13,Bordeaux,September,2024-09,1
2024-06-10,telephone,Manager,Comptabilité,Réclamation,2024-06-01,8,Paris,June,2024-06,1
2024-11-11,web,Client,Vente,Réclamation,2024-11-05,13,Bordeaux,November,2024-11,3
2025-06-22,web,Junior,Comptabilité,Question,2025-06-09,8,Marseille,June,2025-06,2
2025-02-12,telephone,Junior,Support,Demande,2025-02-12,16,Marseille,February,2025-02,1
2024-04-21,web,Senior,Vente,Question,2024-04-21,17,Lyon,April,2024-04,2
2025-01-22,web,Manager,Support,Demande,2025-01-06,7,Bordeaux,January,2025-01,2
2025-11-03,web,Client,Vente,Question,2025-10-08,1,Bordeaux,November,2025-11,1
2025-08-29,telephone,Junior,Support,Demande,2025-08-09,11,Bordeaux,August,2025-08,1
2024-07-27,telephone,Senior,Comptabilité,Réclamation,2024-07-03,14,Bordeaux,July,2024-07,1
2024-12-28,telephone,Manager,Comptabilité,Demande,2024-11-28,10,Paris,December,2024-12,1
2024-10-09,telephone,Manager,Comptabilité,Demande,2024-09-16,18,Paris,October,2024-10,3
2024-02-02,web,Junior,Vente,Demande,2024-01-23,8,Bordeaux,February,2024-02,3
2024-10-26,web,Senior,Comptabilité,Demande,2024-10-07,9,Bordeaux,October,2024-10,1
2024-05-27,web,Senior,Support,Réclamation,2024-05-19,7,Bordeaux,May,2024-05,1
